# Indice, Tempo(s), Drift_abs(m), Drift_norm(mm/m), Disp_TOP(m), Disp_BASE(m), Allarme
291, 1.450000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
292, 1.455000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
293, 1.460000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
294, 1.465000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
295, 1.470000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
296, 1.475000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
297, 1.480000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
298, 1.485000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
299, 1.490000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
300, 1.495000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
301, 1.500000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
302, 1.505000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
303, 1.510000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
304, 1.515000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
305, 1.520000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
306, 1.525000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
307, 1.530000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
308, 1.535000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
309, 1.540000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
310, 1.545000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
311, 1.550000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
312, 1.555000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
313, 1.560000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
314, 1.565000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
315, 1.570000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
316, 1.575000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
317, 1.580000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
318, 1.585000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
319, 1.590000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
320, 1.595000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
321, 1.600000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
322, 1.605000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
323, 1.610000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
324, 1.615000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
325, 1.620000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
326, 1.625000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
327, 1.630000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
328, 1.635000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
329, 1.640000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
330, 1.645000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
331, 1.650000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
332, 1.655000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
333, 1.660000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
334, 1.665000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
335, 1.670000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
336, 1.675000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
337, 1.680000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
338, 1.685000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
339, 1.690000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
340, 1.695000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
341, 1.700000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
342, 1.705000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
343, 1.710000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
344, 1.715000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
345, 1.720000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
346, 1.725000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
347, 1.730000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
348, 1.735000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
349, 1.740000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
350, 1.745000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
351, 1.750000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
352, 1.755000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
353, 1.760000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
354, 1.765000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
355, 1.770000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
356, 1.775000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
357, 1.780000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
358, 1.785000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
359, 1.790000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
360, 1.795000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
361, 1.800000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
362, 1.805000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
363, 1.810000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
364, 1.815000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
365, 1.820000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
366, 1.825000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
367, 1.830000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
368, 1.835000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
369, 1.840000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
370, 1.845000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
371, 1.850000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
372, 1.855000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
373, 1.860000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
374, 1.865000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
375, 1.870000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
376, 1.875000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
377, 1.880000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
378, 1.885000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
379, 1.890000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
380, 1.895000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
381, 1.900000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
382, 1.905000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
383, 1.910000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
384, 1.915000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
385, 1.920000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
386, 1.925000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
387, 1.930000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
388, 1.935000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
389, 1.940000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
390, 1.945000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
391, 1.950000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
392, 1.955000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
393, 1.960000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
394, 1.965000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
395, 1.970000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
396, 1.975000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
397, 1.980000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
398, 1.985000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
399, 1.990000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
400, 1.995000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
401, 2.000000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
402, 2.005000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
403, 2.010000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
404, 2.015000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
405, 2.020000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
406, 2.025000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
407, 2.030000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
408, 2.035000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
409, 2.040000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
410, 2.045000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
411, 2.050000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
412, 2.055000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
413, 2.060000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
414, 2.065000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
415, 2.070000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
416, 2.075000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
417, 2.080000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
418, 2.085000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
419, 2.090000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
420, 2.095000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
421, 2.100000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
422, 2.105000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
423, 2.110000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
424, 2.115000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
425, 2.120000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
426, 2.125000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
427, 2.130000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
428, 2.135000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
429, 2.140000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
430, 2.145000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
431, 2.150000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
432, 2.155000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
433, 2.160000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
434, 2.165000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
435, 2.170000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
436, 2.175000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
437, 2.180000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
438, 2.185000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
439, 2.190000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
440, 2.195000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
441, 2.200000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
442, 2.205000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
443, 2.210000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
444, 2.215000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
445, 2.220000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
446, 2.225000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
447, 2.230000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
448, 2.235000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
449, 2.240000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
450, 2.245000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
451, 2.250000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
452, 2.255000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
453, 2.260000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
454, 2.265000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
455, 2.270000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
456, 2.275000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
457, 2.280000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
458, 2.285000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
459, 2.290000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
460, 2.295000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
461, 2.300000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
462, 2.305000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
463, 2.310000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
464, 2.315000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
465, 2.320000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
466, 2.325000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
467, 2.330000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
468, 2.335000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
469, 2.340000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
470, 2.345000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
471, 2.350000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
472, 2.355000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
473, 2.360000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
474, 2.365000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
475, 2.370000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
476, 2.375000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
477, 2.380000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
478, 2.385000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
479, 2.390000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
480, 2.395000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
481, 2.400000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
482, 2.405000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
483, 2.410000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
484, 2.415000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
485, 2.420000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
486, 2.425000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
487, 2.430000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
488, 2.435000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
489, 2.440000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
490, 2.445000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
491, 2.450000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
492, 2.455000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
493, 2.460000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
494, 2.465000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
495, 2.470000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
496, 2.475000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
497, 2.480000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
498, 2.485000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
499, 2.490000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
500, 2.495000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
501, 2.500000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
502, 2.505000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
503, 2.510000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
504, 2.515000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
505, 2.520000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
506, 2.525000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
507, 2.530000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
508, 2.535000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
509, 2.540000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
510, 2.545000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
511, 2.550000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
512, 2.555000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
513, 2.560000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
514, 2.565000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
515, 2.570000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
516, 2.575000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
517, 2.580000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
518, 2.585000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
519, 2.590000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
520, 2.595000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
521, 2.600000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
522, 2.605000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
523, 2.610000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
524, 2.615000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
525, 2.620000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
526, 2.625000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
527, 2.630000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
528, 2.635000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
529, 2.640000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
530, 2.645000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
531, 2.650000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
532, 2.655000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
533, 2.660000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
534, 2.665000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
535, 2.670000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
536, 2.675000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
537, 2.680000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
538, 2.685000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
539, 2.690000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
540, 2.695000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
541, 2.700000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
542, 2.705000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
543, 2.710000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
544, 2.715000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
545, 2.720000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
546, 2.725000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
547, 2.730000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
548, 2.735000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
549, 2.740000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
550, 2.745000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
551, 2.750000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
552, 2.755000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
553, 2.760000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
554, 2.765000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
555, 2.770000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
556, 2.775000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
557, 2.780000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
558, 2.785000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
559, 2.790000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
560, 2.795000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
561, 2.800000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
562, 2.805000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
563, 2.810000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
564, 2.815000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
565, 2.820000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
566, 2.825000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
567, 2.830000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
568, 2.835000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
569, 2.840000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
570, 2.845000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
571, 2.850000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
572, 2.855000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
573, 2.860000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
574, 2.865000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
575, 2.870000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
576, 2.875000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
577, 2.880000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
578, 2.885000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
579, 2.890000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
580, 2.895000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
581, 2.900000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
582, 2.905000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
583, 2.910000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
584, 2.915000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
585, 2.920000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
586, 2.925000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
587, 2.930000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
588, 2.935000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
589, 2.940000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
590, 2.945000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
591, 2.950000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
592, 2.955000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
593, 2.960000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
